date;symbol;interval;estimator;fix_imbalance_method;stop_loss;times_regression_profit_and_loss;features;final_value;score
2023-10-15 09:43:35;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'rsi', 'ema_24p', 'ema_200p'];20.35758401552873;[CAI_1.0=0.10][ESTAVEL=0.58][SOBE_1.0=0.30]
2023-10-15 01:24:38;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'ema_200p'];21.411441219316885;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-15 04:12:21;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'rsi', 'ema_24p', 'ema_200p'];25.050149108184755;[CAI_1.0=0.21][ESTAVEL=0.42][SOBE_1.0=0.42]
2023-10-15 06:04:07;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'rsi', 'ema_24p'];26.75259666220726;[CAI_1.0=0.11][ESTAVEL=0.56][SOBE_1.0=0.18]
2023-10-14 20:17:47;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'rsi', 'ema_200p'];27.29524179317051;[CAI_1.0=0.39][ESTAVEL=0.35][SOBE_1.0=0.25]
2023-10-15 05:46:40;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_quote_asset_volume', 'rsi'];31.17064837036732;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-15 08:50:15;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];31.200891715337903;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 22:16:10;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'rsi'];31.700835497059902;[CAI_1.0=0.11][ESTAVEL=0.56][SOBE_1.0=0.23]
2023-10-15 08:02:38;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'taker_buy_base_asset_volume', 'ema_24p'];33.487113812373615;[CAI_1.0=0.05][ESTAVEL=0.82][SOBE_1.0=0.02]
2023-10-14 20:33:29;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'number_of_trades'];35.440250660594586;[CAI_1.0=0.06][ESTAVEL=0.78][SOBE_1.0=0.04]
2023-10-15 05:11:22;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'number_of_trades', 'ema_24p'];37.41521641477929;[CAI_1.0=0.03][ESTAVEL=0.78][SOBE_1.0=0.07]
2023-10-15 09:08:01;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'rsi', 'ema_24p'];37.83664371661698;[CAI_1.0=0.05][ESTAVEL=0.53][SOBE_1.0=0.24]
2023-10-15 04:01:21;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi', 'ema_200p'];38.173765220906674;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 02:09:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi', 'ema_24p'];39.27434426146404;[CAI_1.0=0.01][ESTAVEL=0.98][SOBE_1.0=0.00]
2023-10-15 00:29:05;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_quote_asset_volume', 'rsi'];39.62718803868807;[CAI_1.0=0.14][ESTAVEL=0.53][SOBE_1.0=0.12]
2023-10-14 21:24:18;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi'];39.83858091991591;[CAI_1.0=0.01][ESTAVEL=0.98][SOBE_1.0=0.00]
2023-10-15 03:00:46;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];40.94519738516249;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-15 06:33:17;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'rsi'];41.60541625456009;[CAI_1.0=0.01][ESTAVEL=0.98][SOBE_1.0=0.00]
2023-10-14 17:25:47;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume'];47.87353562748174;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 20:12:47;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'rsi', 'ema_24p'];49.64327892523608;[CAI_1.0=0.25][ESTAVEL=0.46][SOBE_1.0=0.30]
2023-10-15 09:55:20;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume'];49.774119325686456;[CAI_1.0=0.09][ESTAVEL=0.64][SOBE_1.0=0.07]
2023-10-15 09:13:55;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'rsi', 'ema_200p'];55.38578414162087;[CAI_1.0=0.06][ESTAVEL=0.51][SOBE_1.0=0.34]
2023-10-15 18:43:57;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi', 'ema_200p'];55.49312798449654;[CAI_1.0=0.25][ESTAVEL=0.48][SOBE_1.0=0.42]
2023-10-14 19:56:44;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi'];55.5036933868124;[CAI_1.0=0.16][ESTAVEL=0.53][SOBE_1.0=0.11]
2023-10-15 11:38:15;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];57.26832034604774;[CAI_1.0=0.28][ESTAVEL=0.62][SOBE_1.0=0.33]
2023-10-15 10:50:25;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'rsi'];57.31970244999598;[CAI_1.0=0.26][ESTAVEL=0.67][SOBE_1.0=0.32]
2023-10-15 03:22:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];58.66631891094785;[CAI_1.0=0.15][ESTAVEL=0.53][SOBE_1.0=0.12]
2023-10-15 14:30:28;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];58.708733890407444;[CAI_1.0=0.23][ESTAVEL=0.60][SOBE_1.0=0.40]
2023-10-14 19:14:38;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume'];59.07949297872416;[CAI_1.0=0.11][ESTAVEL=0.62][SOBE_1.0=0.08]
2023-10-15 10:50:30;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'volume', 'number_of_trades', 'taker_buy_base_asset_volume', 'rsi'];60.910940355422454;[CAI_1.0=0.40][ESTAVEL=0.60][SOBE_1.0=0.19]
2023-10-15 16:10:23;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'rsi'];61.33490822830717;[CAI_1.0=0.27][ESTAVEL=0.48][SOBE_1.0=0.46]
2023-10-15 00:18:14;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_base_asset_volume', 'ema_24p'];62.45769006629915;[CAI_1.0=0.09][ESTAVEL=0.46][SOBE_1.0=0.22]
2023-10-14 18:37:45;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades'];63.22473571753673;[CAI_1.0=0.12][ESTAVEL=0.61][SOBE_1.0=0.08]
2023-10-15 00:23:38;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_base_asset_volume', 'ema_200p'];64.31787903042084;[CAI_1.0=0.16][ESTAVEL=0.44][SOBE_1.0=0.20]
